id,title,company,location,date,url,description,scraped_at
4415901502,Junior and Mid Level Back-End Developer,TaxMD™ | Tax Planning Software,"Kathmandu, Bāgmatī, Nepal",2026-05-19,https://np.linkedin.com/jobs/view/junior-and-mid-level-back-end-developer-at-taxmd%E2%84%A2-tax-planning-software-4415901502?position=1&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=sJg82O3H7zuhiXUfewXi6A%3D%3D,"About TaxMD™

TaxMD™ is an AI-powered software platform that helps individuals, real-estate investors, business owners, and high-income earners identify and implement tax-saving strategies. It offers 200+ CPA-vetted tax strategies and generates tailored tax-planning reports based on your financial profile. By automating complex tax analysis and staying updated with tax-law changes, TaxMD™ aims to simplify tax planning and help users maximize deductions and reduce liabilities.




Can you relate ",2026-05-26T22:45:38.048787
4418918540,Next.js Developer,Dynamic Technosoft,"Kathmandu, Bāgmatī, Nepal",2026-05-25,https://np.linkedin.com/jobs/view/next-js-developer-at-dynamic-technosoft-4418918540?position=2&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=eSGKH1KqsHStEIeAuaIzrg%3D%3D,"Responsibilities

Junior Next.js Developer â€” Job Description


Develop and maintain web applications using Next.js and React.js.
Build reusable UI components and frontend features.
Collaborate with designers, backend developers, and team members.
Optimize applications for performance, SEO, and responsiveness.
Write clean, maintainable, and scalable code.
Debug and troubleshoot application issues.
Participate in code reviews and team meetings.
Learn and apply modern frontend development best pr",2026-05-26T22:45:38.983317
4418237818,Backend Developer,Avinto,"Kathmandu, Bāgmatī, Nepal",2026-05-26,https://np.linkedin.com/jobs/view/backend-developer-at-avinto-4418237818?position=3&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=RHOaI2iklHVP9RXuTM9Dug%3D%3D,"Company Description

At Avinto, we’re more than just a consultancy—we’re a team of problem solvers, creators, and innovators. As a Norwegian IT consulting firm, we specialize in delivering smart, scalable, and efficient technology solutions for businesses. Whether it’s system integration, process automation, or custom software development, we help companies streamline operations and accelerate their digital transformation.

What sets us apart? We blend Norwegian project management excellence wit",2026-05-26T22:45:39.946187
4411459062,Full Stack Engineer (Mid),TechKraft Inc.,"Kathmandu, Bāgmatī, Nepal",2026-05-07,https://np.linkedin.com/jobs/view/full-stack-engineer-mid-at-techkraft-inc-4411459062?position=4&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=Dj29tiWgzG7CyyJhWa%2FuJQ%3D%3D,"About Us

TechKraft is a global IT engineering services company founded by industry veterans with a mission to transform 10,000 lives through technology. We build secure, scalable, and AIâ€‘powered solutions for clients across healthcare, finance, and highâ€‘tech industries. Rooted in Nepalâ€™s tech community, we are an engineeringâ€‘first organization driven by ownership, collaboration, excellence, innovation, and agility.

Role Overview

We are seeking a skilled Mid-level Software Engineer to ",2026-05-26T22:45:40.980835
4403188464,"Lead Full Stack Engineer (Node.js, React/Vue & AI Solutions)",CoverGo | Insurtech,"Lalitpur, Bāgmatī, Nepal",2026-04-17,https://np.linkedin.com/jobs/view/lead-full-stack-engineer-node-js-react-vue-ai-solutions-at-covergo-insurtech-4403188464?position=7&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=ULxvZ2YtrxoPx%2Fr6HpYDKw%3D%3D,"Top 3 Reasons To Join Us


100% Remote Work
International Environment
Working on the latest tech for the Insurtech Market Leader


About Us

At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.


We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-i",2026-05-26T22:45:47.769377
4403180564,"Lead Full Stack Engineer (Node.js, React/Vue & AI Solutions)",CoverGo | Insurtech,"Kathmandu, Bāgmatī, Nepal",2026-04-17,https://np.linkedin.com/jobs/view/lead-full-stack-engineer-node-js-react-vue-ai-solutions-at-covergo-insurtech-4403180564?position=8&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=zhuBzm%2BgCwpHesxbm7hC9Q%3D%3D,"Top 3 Reasons To Join Us


100% Remote Work
International Environment
Working on the latest tech for the Insurtech Market Leader


About Us

At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.


We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-i",2026-05-26T22:45:49.264949
4342107321,Senior Full Stack Engineer (.NET & Vue/React) - Fully Remote - CET Timezone,CoverGo | Insurtech,"Pokhara, Gandakī, Nepal",2025-12-05,https://np.linkedin.com/jobs/view/senior-full-stack-engineer-net-vue-react-fully-remote-cet-timezone-at-covergo-insurtech-4342107321?position=9&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=zc7l7QMi9M7HXBRfkEzRTQ%3D%3D,"Top 3 Reasons To Join Us


Competitive Salary
International Environment
Working on the latest tech for the Insurtech Market Leader


About Us

At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.


We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai",2026-05-26T22:45:50.331138
4342276719,Senior Full Stack Engineer (.NET & Vue/React) - Fully Remote - CET Timezone,CoverGo | Insurtech,"Kathmandu, Bāgmatī, Nepal",2025-12-05,https://np.linkedin.com/jobs/view/senior-full-stack-engineer-net-vue-react-fully-remote-cet-timezone-at-covergo-insurtech-4342276719?position=10&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=cU8JnqdyTDatKvlxN6KQtQ%3D%3D,"Top 3 Reasons To Join Us


Competitive Salary
International Environment
Working on the latest tech for the Insurtech Market Leader


About Us

At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.


We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai",2026-05-26T22:45:51.499377
4342276720,Senior Full Stack Engineer (.NET & Vue/React) - Fully Remote - CET Timezone,CoverGo | Insurtech,"Lalitpur, Bāgmatī, Nepal",2025-12-05,https://np.linkedin.com/jobs/view/senior-full-stack-engineer-net-vue-react-fully-remote-cet-timezone-at-covergo-insurtech-4342276720?position=11&pageNum=0&refId=paBdGbJUTfT8DZqyv%2BBOkg%3D%3D&trackingId=a1qC3eLsbE8NAYlmGK7AqA%3D%3D,"Top 3 Reasons To Join Us


Competitive Salary
International Environment
Working on the latest tech for the Insurtech Market Leader


About Us

At CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.


We are a leading global no-code insurance platform for health, life, and P&C
We're the winner of the Insurtech of the Year in all of Asia and other awards globally
We work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai",2026-05-26T22:45:52.711298
